year,month,day,atm(hPa),Rav(mm),Rmax_day(mm),Rmax_hr(mm),Rmax_10min(mm),Tav(вJ),Tav_max(вJ),Tav_min(вJ),T_max(вJ),T_min(вJ),Hav(вH),H_min(вH),sun (h),snow(cm),snow_max(cm),snow_depth(cm),cloud,snow_day,fog_day,thunder_day,Label
2013,5,16бу20,1005,12,12,3.5,1,19.8,25.9,15.3,28.3,14,60,23,33.1,0,0,0,8.6,0,0,0,0
2013,5,21бу25,1006.6,0,0,0,0,22.8,30.2,16.3,32,13.6,46,16,55.3,0,0,0,5,0,0,0,0
2013,5,26бу31,1010.1,13,6,3.5,1.5,21.8,26.4,17.5,30.3,13.3,67,17,22,0,0,0,9.1,0,0,0,0
2013,6,1бу 5,1006.8,0,0,0,0,23.2,29.4,17.8,32.6,15.8,52,10,31.7,0,0,0,7.2,0,0,0,0
2013,6,6бу10,1006.2,0,0,0,0,23.3,29.1,18.7,31,16.7,53,22,27.5,0,0,0,7.6,0,0,0,0
2013,6,11бу15,1005.4,13.5,13.5,8.5,2.5,26.6,31.9,22.8,35.9,21.4,62,33,28,0,0,0,7,0,0,0,0
2013,6,16бу20,998.7,96.5,56,13,3,25.1,29.4,20.9,33.2,18.9,70,35,16.1,0,0,0,8.9,0,0,0,0
2013,6,21бу25,1002.1,14.5,11,2.5,1,22.7,26.6,19.7,29.2,17.8,75,45,9.4,0,0,0,9.9,0,0,0,0
2013,6,26бу30,1002.3,49,49,8.5,2.5,24,28.2,20.4,31.3,19.6,69,35,21.1,0,0,0,8.6,0,0,0,0
2013,7,1бу 5,1003.7,36,23,11.5,7.5,25.4,29.4,22.4,33.2,21.5,72,40,9.5,0,0,0,9.5,0,0,1,0
2013,7,6бу10,1005.9,0.5,0.5,0.5,0.5,30.2,35.8,25.1,36.9,24.5,63,35,45.8,0,0,0,4.5,0,0,1,0
2013,7,11бу15,1007.2,77.5,43,28.5,15.5,27.9,33.8,24.5,36.9,22.8,72,36,19.9,0,0,0,8.3,0,0,2,0
2013,7,16бу20,1005.9,0,0,0,0,27.6,33.1,23.1,34.7,20.1,61,26,32.2,0,0,0,8.6,0,0,0,0
2013,7,21бу25,1002.1,14,14,13,6,28.7,35,24.2,36.8,22.5,66,34,26.8,0,0,0,8.4,0,0,0,0
2013,7,26бу31,999.1,12,9.5,4,1.5,28.3,33.7,25,35.7,23.8,71,38,21.3,0,0,0,9.5,0,0,1,0
2013,8,1бу 5,1002.8,44.5,31.5,30.5,20,27.9,33.8,24.4,34.9,23.2,69,42,31,0,0,0,7.7,0,0,3,0
2013,8,6бу10,1002,20.5,20.5,19,9,30.2,36.6,25.8,38.2,24.6,68,40,36,0,0,0,7.2,0,0,2,0
2013,8,11бу15,1004.9,0,0,0,0,31,38.2,25.4,39,23.6,51,21,59.1,0,0,0,1.3,0,0,0,0
2013,8,16бу20,1003,0,0,0,0,31.2,37.4,26.9,38.1,26.4,55,29,42.8,0,0,0,6.3,0,0,1,0
2013,8,21бу25,1002.4,32.5,22.5,11.5,3.5,28.8,33.1,25.6,37.5,22.5,71,36,14.8,0,0,0,9.3,0,0,3,0
2013,8,26бу31,1001,4.5,4,2.5,1.5,26.8,32.3,22.7,33.9,20.8,67,37,26.5,0,0,0,8.1,0,0,1,0
2013,9,1бу 5,1005.7,89,50,14,5.5,23.8,27.6,21.6,29.4,19.5,82,51,6.7,0,0,0,9.5,0,0,4,0
2013,9,6бу10,1009.9,18,13,5,1.5,24.1,28.6,20.7,30.8,19,73,42,21.6,0,0,0,7.7,0,0,0,0
2013,9,11бу15,1007,117.5,117,19,5,27.3,32.6,23.4,35.1,21.3,69,36,29.3,0,0,0,7.1,0,0,0,0
2013,9,16бу20,1009.3,133.5,133.5,32.5,9,23.3,30.2,17.3,31.9,15.7,60,24,51.7,0,0,0,1.6,0,0,0,0
2013,9,21бу25,1007.9,0,0,0,0,25.4,31.7,20.3,33.1,19.4,59,28,45.4,0,0,0,4.1,0,0,0,0
2013,9,26бу30,1011.5,0,0,0,0,22.1,27.2,17.8,28.6,14.8,55,26,37,0,0,0,5.6,0,0,0,0
2013,10,1бу 5,1009.5,0,0,0,0,23,27.6,19.1,30.6,15.6,62,38,23.2,0,0,0,8.5,0,0,0,0
2013,10,6бу10,1012.6,16.5,16.5,11.5,4.5,25.4,30.1,22.3,31.5,20.8,69,41,23.5,0,0,0,7.8,0,0,0,0
2013,10,11бу15,1009.9,28,28,7,1.5,21.4,26.1,17.1,30.1,13.3,62,35,31.2,0,0,0,4.3,0,0,0,0
2013,10,16бу20,1014.8,51.5,24,5.5,1,16.6,19.9,13.8,21,11.8,71,34,12.3,0,0,0,8.8,0,0,0,0
2013,10,21бу25,1009.4,115.5,94,17.5,4,18.9,22.5,16.2,25.4,14.5,78,47,6.4,0,0,0,8.4,0,0,0,0
2013,10,26бу31,1014.3,6,6,5,1,15.8,20.4,11.9,23.2,9.7,67,34,27.3,0,0,0,7.7,0,0,0,0
2013,11,1бу 5,1016.4,15,13,4,1.5,15.4,20,11.7,20.9,9.5,70,33,23.9,0,0,0,6.2,0,0,0,0
2013,11,6бу10,1015,5,4,2.5,1,14.9,19.9,10.4,22.1,8.4,69,29,20.8,0,0,0,6.5,0,0,0,0
2013,11,11бу15,1012.2,14,13.5,6.5,1.5,10.1,14.4,6.8,16.2,5.8,73,36,19.7,0,0,0,7.8,0,0,0,0
2013,11,16бу20,1008.3,0,0,0,0,10.6,15.6,6.3,18.7,5.4,61,26,35.2,0,0,0,4.6,0,0,0,0
2013,11,21бу25,1013,14.5,14.5,7,1.5,10.3,15.9,5.7,17.4,4.1,66,33,29.1,0,0,0,4.9,0,0,0,0
2013,11,26бу30,1010.5,1.5,1.5,1.5,1,7.7,12.2,3.2,13.2,1.6,55,24,33.5,0,0,0,5.3,0,0,0,0
2013,12,1бу 5,1012.7,0,0,0,0,8.4,14.6,3.5,15,2.6,68,35,39.2,0,0,0,3.4,0,0,0,0
2013,12,6бу10,1009.9,17.5,17.5,6,1.5,8.5,13,4.4,15.6,1.9,67,40,20.2,0,0,0,7.1,0,0,1,0
2013,12,11бу15,1011.7,0,0,0,0,5.2,10.1,1.9,11.8,0,57,31,17.4,0,0,0,5.6,2,0,0,0
2013,12,16бу20,1011.8,17,13,2,1,6.4,8.6,4.5,9.8,2.5,72,39,8.6,0,0,0,9.2,0,0,0,0
2013,12,21бу25,1017,6.5,6.5,1.5,1,5.4,8.6,3.5,10.4,2.4,66,37,20.6,0,0,0,7.9,2,0,0,0
2013,12,26бу31,1008.9,18.5,13,3.5,1,4.2,8.4,0.9,11.7,-1.6,71,31,28.3,0,0,0,5.9,2,0,0,0
2014,1,1бу 5,1010.8,0.5,0.5,0.5,0.5,5.2,9.3,1.8,12.1,0.1,67,40,14.1,0,0,0,7.8,1,0,0,0
2014,1,6бу10,1015.7,30,30,4,1,4.3,8.1,1,9.9,-0.8,71,36,24.7,0,0,0,7.2,2,0,0,0
2014,1,11бу15,1020.2,0,0,0,0,3.2,7.9,-0.5,10,-1.1,65,35,32.5,0,0,0,5.7,1,0,0,0
2014,1,16бу20,1016.3,4.5,2.5,1.5,0.5,3.3,7.6,-0.2,10.5,-1.5,68,42,14.6,2,2,2,6.8,2,0,0,0
2014,1,21бу25,1016.1,1.5,1.5,1,0.5,4.6,9.8,0.7,14.3,-1.1,69,30,22.9,0,0,0,5.7,2,0,0,0
2014,1,26бу31,1016.8,6,3.5,2.5,2.5,6.1,10.8,1.6,12.9,-0.7,65,29,30.4,0,0,0,6.2,2,0,0,0
2014,2,1бу 5,1008.1,2,2,1.5,0.5,7.3,11.7,3.9,15.4,-0.1,73,41,17.4,0,0,0,6.8,2,0,0,0
2014,2,6бу10,1011.8,18.5,17.5,3.5,1,2.8,6,0.5,8.8,-0.4,70,32,15.1,3,2,2,9.2,5,0,0,0
2014,2,11бу15,1014.7,28,16.5,2.5,1,3.3,6.6,0.8,8.5,-1,71,41,13.7,4,4,4,8.6,2,0,0,0
2014,2,16бу20,1017.3,0.5,0.5,0.5,0.5,4,8,1.2,9.6,-0.2,58,34,24.1,0,0,0,7.7,1,0,0,0
2014,2,21бу25,1022.2,0,0,0,0,4.5,10.2,0.5,13.8,-0.2,60,22,30.7,0,0,0,5,3,0,0,0
2014,2,26бу28,1016.2,6,6,2.5,1,10.9,14.6,6.6,15,1.4,70,31,7.1,0,0,0,10,0,0,0,0
2014,3,1бу 5,1012.5,17,10.5,2.5,0.5,7.6,11.8,3.4,13.9,-0.5,70,27,16.3,0,0,0,8,0,0,0,0
2014,3,6бу10,1014.1,1,0.5,0.5,0.5,3.5,7.7,0.5,11.4,-0.8,63,27,28.4,0,0,0,7.7,4,0,0,0
2014,3,11бу15,1011.3,36.5,36.5,7,1.5,7.3,12.8,2.7,18.1,-0.1,63,21,31.9,0,0,0,6.1,3,0,0,0
2014,3,16бу20,1010.6,23.5,23.5,5,1.5,11.2,17.1,6,20.4,2,65,27,26.5,0,0,0,6.3,0,0,0,0
2014,3,21бу25,1014.3,3,3,1.5,1,9.7,15.5,4.6,20.2,2.1,58,19,33.4,0,0,0,5.2,1,0,0,1
2014,3,26бу31,1006.9,66.5,33.5,11,3.5,13.8,18.8,9.7,22.9,5.9,68,13,29,0,0,0,7.6,0,0,0,0
2014,4,1бу 5,1007,9,6.5,3.5,1.5,13,18.7,7.5,22.5,3.7,59,16,32.3,0,0,0,7.1,0,0,0,0
2014,4,6бу10,1009.8,0,0,0.5,0.5,11.9,19.4,5.8,24.2,2,55,18,44.2,0,0,0,4.2,1,0,0,0
2014,4,11бу15,1012.2,0,0,0,0,12.8,20,6.4,22.1,4.8,37,12,46.3,0,0,0,4.9,0,0,0,0
2014,4,16бу20,1010.1,8,8,4,1.5,15.1,20.7,10,26.7,7.2,55,25,19.2,0,0,0,7.7,0,0,0,0
2014,4,21бу25,1012.1,0,0,0,0,15.9,22.4,10.2,25.9,8.3,51,12,38.6,0,0,0,4.4,0,0,0,0
2014,4,26бу30,1012.8,67.5,59,9,2,17.8,23.4,13.6,26.9,11.6,63,18,25.1,0,0,0,7.8,0,0,1,0
2014,5,1бу 5,1008.9,7.5,5,2.5,2.5,17.9,24.3,12.7,28,8.9,60,10,33.1,0,0,0,7.2,0,0,0,0
2014,5,6бу10,1010.7,0,0,0,0,17.4,24.1,11.5,25.4,8.3,47,18,56.1,0,0,0,5.1,0,0,0,0
2014,5,11бу15,1003.3,14.5,10.5,3,1,19.8,25.8,14.8,29.2,11.2,59,20,24.9,0,0,0,7.4,0,0,0,0
2014,5,16бу20,1004.8,10.5,10.5,4,1.5,20.1,27.1,14.2,29,13,50,21,47.9,0,0,0,5.6,0,0,0,0
2014,5,21бу25,1006.6,34,34,13.5,3.5,19.6,25.2,15.2,29.1,12.8,63,35,23,0,0,0,7.6,0,0,0,0
2014,5,26бу31,1002.4,11.5,11.5,3.5,1,23.2,29.7,17.9,33.6,15.3,57,14,39,0,0,0,4.7,0,0,0,0
2014,6,1бу 5,1004.2,8.5,6.5,3,1.5,24.8,30.4,20.3,36,18.5,54,18,26.7,0,0,0,8.9,0,0,0,0
2014,6,6бу10,1000.8,5,2,2,2,24.2,28.9,20.9,31.5,20,70,38,12.3,0,0,0,8.6,0,0,1,0
2014,6,11бу15,997.6,5.5,4,3,3,23.1,28.1,19.1,30.8,17.3,65,26,18,0,0,0,7.4,0,0,1,0
2014,6,16бу20,1000.2,0,0,0,0,24,29.3,19.5,31.6,18.3,60,30,25.1,0,0,0,7.5,0,0,0,0
2014,6,21бу25,1000.7,5,5,1.5,0.5,24.3,30.1,20.4,33.4,19.6,62,30,20.1,0,0,0,8.6,0,0,0,0
2014,6,26бу30,1000.5,37,18.5,18.5,12,24.5,28.9,21.3,31,20.1,71,41,11.6,0,0,0,9.8,0,0,1,0
2014,7,1бу 5,1001.4,19.5,19.5,6,2,24.7,29.4,20.8,32.6,19.9,69,35,16.7,0,0,0,7.9,0,0,0,0
2014,7,6бу10,1000.7,57,43,10.5,4,26.3,30.1,23.4,32.8,21.8,79,55,8.1,0,0,0,10,0,0,0,0
2014,7,11бу15,999.5,8,4.5,3.5,3,27.5,31.8,24,34.4,22.7,70,36,15.7,0,0,0,8.8,0,0,0,0
2014,7,16бу20,1006.2,7,5.5,3,3,28.1,33.8,24.7,35.5,22.5,68,42,19.1,0,0,0,8.1,0,0,1,0
2014,7,21бу25,1002.8,0,0,0,0,29.8,35,25,36.8,22.5,62,38,26.7,0,0,0,6.3,0,0,0,0
2014,7,26бу31,1005.4,6.5,6.5,6.5,4,29,34.8,24.3,38.3,21.4,62,32,45.4,0,0,0,5.1,0,0,0,0
2014,8,1бу 5,1003.4,4.5,2.5,1,0.5,28.6,32.7,25.7,35.9,24.5,71,41,7.5,0,0,0,9.9,0,0,0,0
2014,8,6бу10,998.1,239.5,121,48.5,10,27.3,31.4,24.3,36.2,21.6,74,36,11.3,0,0,0,9.1,0,0,0,0
2014,8,11бу15,1000.4,55,53,29,13,27.9,32.8,24.9,34.2,23.5,73,36,16.7,0,0,0,9.5,0,0,0,0
2014,8,16бу20,1006.7,119,113.5,87.5,22,29.2,34,25.5,35.8,24.5,71,40,32.6,0,0,0,7.2,0,0,1,0
2014,8,21бу25,1005.8,47.5,35.5,12,6,27.6,32.6,24.6,33.8,23,72,38,11.6,0,0,0,9.6,0,0,1,0
2014,8,26бу31,1006.4,21.5,16,10,6.5,25.2,30.1,22.1,31.7,20.4,71,43,16.4,0,0,0,9.3,0,0,0,0
2014,9,1бу 5,1006.3,20,7.5,4,2.5,25.4,29,22.9,30.9,20.9,75,49,9.8,0,0,0,9.4,0,0,0,0
2014,9,6бу10,1002.2,16,14.5,4.5,3,24.7,31.1,20,32.6,19.1,65,30,30.4,0,0,0,6.1,0,0,1,0
2014,9,11бу15,1006.5,3,3,2,1.5,22.7,28.7,18.3,29.8,17.2,61,32,39,0,0,0,5.8,0,0,1,0
2014,9,16бу20,1007.8,0,0,0,0,21.4,26.1,18.2,31.3,16.7,59,30,17.3,0,0,0,7.9,0,0,0,0
2014,9,21бу25,1008.8,26,15,12,3,22.7,28.4,18.2,29.7,15.5,65,22,33,0,0,0,6.8,0,0,0,0
2014,9,26бу30,1007.7,0,0,0,0,23,28.8,18.7,29.4,17.9,59,30,44.9,0,0,0,4.3,0,0,0,0
2014,10,1бу 5,1006.6,3,1.5,1.5,1,22.6,26,19.8,27.9,18.9,67,43,8.2,0,0,0,9.3,0,0,0,0
2014,10,6бу10,1010.6,25.5,22.5,9.5,2.5,20.4,25.3,16,27.6,13.2,67,35,29.7,0,0,0,5.6,0,0,0,0
2014,10,11бу15,1007.3,57,57,10.5,3,19.2,23.1,16,26.8,11.4,67,40,13.8,0,0,0,8.8,0,0,0,0
2014,10,16бу20,1015.7,8.5,8.5,3.5,1.5,16.9,22.6,12.1,25,9.3,64,33,38.2,0,0,0,4.3,0,0,0,0
2014,10,21бу25,1011.7,1.5,1.5,0.5,0.5,17.7,22.8,13.7,26.2,10.3,68,37,28.1,0,0,0,5.7,0,0,0,0
2014,10,26бу31,1016.1,9.5,4.5,4.5,1.5,16.3,22.5,11.5,26.4,7.2,66,27,37.8,0,0,0,6.2,0,0,1,0
2014,11,1бу 5,1008.9,17.5,13.5,4,2.5,15.6,19.5,12.1,21.2,8.2,71,38,17,0,0,0,7.6,0,0,0,0
2014,11,6бу10,1014.5,7.5,6.5,1.5,0.5,15.1,19.1,11.5,21.7,8.5,70,37,21,0,0,0,7.4,0,0,0,0
2014,11,11бу15,1010.9,0,0,0,0,11.9,17.2,7.4,20.6,4,59,29,27.3,0,0,0,4.6,0,0,0,0
2014,11,16бу20,1017.5,0,0,0,0,10,15.1,6.6,16.2,5.7,66,34,21.1,0,0,0,6.7,0,0,0,0
2014,11,21бу25,1015.2,24.5,24.5,9.5,3,12.4,18.3,8,20.3,4.2,68,25,31.9,0,0,0,5.5,0,0,0,0
2014,11,26бу30,1011.6,10.5,5,2.5,1,14,18.6,10.2,20,7.4,74,40,21.3,0,0,0,7.5,0,0,0,0
2014,12,1бу 5,1006.1,18,10,4,1.5,7.4,10.6,3.9,15.5,1.7,65,27,22.8,0,0,0,5.2,0,0,0,0
2014,12,6бу10,1017.4,0,0,0,0,5.6,10.1,1.6,12.8,0.7,66,39,26.6,0,0,0,5.3,0,0,0,0
2014,12,11бу15,1013.2,20.5,20.5,10.5,5,5.8,8.9,3,11.2,0.7,63,31,12.4,0,0,0,6.6,0,0,0,0
2014,12,16бу20,1012.3,34.5,18.5,6.5,2,3.3,6.1,0.5,8.2,-1.7,72,30,13.2,3,3,2,7.8,2,0,0,0
2014,12,21бу25,1012.9,0,0,0,0,5.6,9.6,2.3,11.1,0.3,64,34,24.4,0,0,0,7.3,0,0,0,0
2014,12,26бу31,1012.2,20.5,10,3,1,5.6,10.2,2.1,12.5,-0.6,73,34,27.5,0,0,0,5.7,0,0,0,0
2015,1,1бу 5,1010.6,23,12.5,4.5,1.5,2.7,6.9,-0.3,11.1,-1.7,78,37,22.9,34,17,22,7.1,4,0,0,0
2015,1,6бу10,1008.2,10.5,10.5,3.5,1,5,8,3.2,10.1,2.7,74,50,14.5,0,0,0,8.4,1,0,0,0
2015,1,11бу15,1017.1,24.5,24.5,9.5,2,5,8.5,2.1,10.5,0.1,72,34,13.1,0,0,0,7.8,1,0,0,0
2015,1,16бу20,1013.3,1.5,1.5,1,0.5,5.2,8.9,2.4,10.9,1.4,72,41,17,0,0,0,7.4,2,0,0,0
2015,1,21бу25,1014,23,18.5,3,1,6.5,10.1,3.2,11.4,0.9,71,33,18.7,0,0,0,9,0,0,0,0
2015,1,26бу31,1014.3,38,25.5,5,1.5,5.1,8,2.4,13,0,75,48,11.2,1,1,1,8.9,3,0,0,0
2015,2,1бу 5,1016.5,7,3.5,3,1,4,7.2,2.1,9.3,-0.3,75,44,9.3,6,6,7,8.7,2,0,0,0
2015,2,6бу10,1012,2,2,1,0.5,3.7,8.2,0,10.5,-1,63,30,21.5,0,0,0,7.3,4,0,0,0
2015,2,11бу15,1008.3,0.5,0.5,0.5,0.5,4.7,9.5,0.8,11.9,-0.4,67,33,20.1,1,1,1,7.3,3,0,0,0
2015,2,16бу20,1010.1,15.5,8.5,4.5,1,5.5,9.6,2.6,13.2,0.3,73,32,22.6,0,0,0,7.6,0,0,0,0
2015,2,21бу25,1012.8,5.5,5.5,3.5,1,9.5,14.8,5,15.9,-0.3,67,20,22.3,0,0,0,7.5,0,0,0,0
2015,2,26бу28,1013.6,13,13,3,1,7,10.3,4.1,11.7,2.3,69,35,9,0,0,0,9.8,1,0,0,0
2015,3,1бу 5,1009.6,54.5,34,7.5,2,7,11.1,3.7,14.7,1.4,68,39,14.5,0,0,0,7.8,0,0,0,0
2015,3,6бу10,1011.4,38.5,19,5,1.5,7.3,11.2,4.2,13.7,-0.3,70,33,15.8,0,0,0,9.3,1,0,0,0
2015,3,11бу15,1014,5,5,2.5,0.5,5.9,10.9,1.1,14.1,-1.2,58,21,22.4,0,0,0,5.8,1,0,0,0
2015,3,16бу20,1009.9,55,33,8,2,14.3,20,9.9,22.7,8.1,72,39,22.7,0,0,0,7.6,0,0,0,0
2015,3,21бу25,1015,1.5,1,0.5,0.5,8.7,14.6,4.4,22.2,1.9,59,15,39.4,0,0,0,4.7,1,0,0,1
2015,3,26бу31,1016.3,4.5,4.5,2,1,12.6,19.8,6.1,24.5,1.6,57,14,56.1,0,0,0,4,0,0,0,0
2015,4,1бу 5,1007.8,43.5,23,6,3.5,16,20.1,12.7,24.8,9.6,76,38,11.7,0,0,0,9.5,0,0,0,0
2015,4,6бу10,1014.7,25,13,4,2,10.7,13.6,7.8,17.4,4.5,73,45,6.6,0,0,0,9.8,0,0,0,0
2015,4,11бу15,1010.4,46,22.5,6.5,2.5,13.3,17,9.9,20,6.2,74,43,9.7,0,0,0,9.2,0,0,0,0
2015,4,16бу20,1007.4,46.5,42.5,7,2.5,15.9,21,10.2,23.8,6.7,62,9,25.2,0,0,0,8.2,0,0,0,0
2015,4,21бу25,1011.3,2.5,2.5,5,1.5,16.9,23.9,10.4,25.9,8.5,50,15,47.2,0,0,0,6.8,0,0,0,0
2015,4,26бу30,1011,0,0,0,0,20.5,27.4,14.5,28.8,10.4,51,20,49.6,0,0,0,4.4,0,0,0,0
2015,5,1бу 5,1005.4,16,15.5,10,7,20.9,27,15.7,31.4,12.6,57,11,40.6,0,0,0,4.7,0,0,0,0
2015,5,6бу10,1007,0.5,0.5,0.5,0.5,19.8,25.5,14.9,28.1,13.3,52,23,34.2,0,0,0,7.2,0,0,0,0
2015,5,11бу15,1006.5,40.5,40.5,9.5,3.5,20.3,27.1,14.4,30.5,10.7,60,18,35.5,0,0,0,7.5,0,0,0,0
2015,5,16бу20,1001.2,71,34.5,14.5,4,20,26.5,14.7,29.3,12.6,64,19,24.2,0,0,0,8.8,0,0,1,0
2015,5,21бу25,1005.1,0,0,0,0,21.2,27.8,15.4,30.4,12.7,51,24,30.4,0,0,0,6.8,0,0,0,0
2015,5,26бу31,1001.9,0,0,0,0,24.6,31.3,19.1,33.6,17.3,47,16,43.5,0,0,0,6.4,0,0,0,0
2015,6,1бу 5,1002.6,64.5,40.5,14,4,21.6,26.5,17,31.2,14.5,62,17,26.7,0,0,0,7.3,0,0,0,0
2015,6,6бу10,1005.2,39,26.5,8.5,2,20.8,25.7,16.5,30.3,14.4,69,31,21.1,0,0,0,9,0,0,0,0
2015,6,11бу15,1002.6,12.5,6.5,3,1.5,24.3,29.6,20.1,32.9,18.8,65,27,20.5,0,0,0,9.6,0,0,0,0
2015,6,16бу20,1000.6,17.5,12,3.5,2.5,22.7,26.5,19.7,31.1,18.1,71,39,10.7,0,0,0,9.2,0,0,0,0
2015,6,21бу25,1003.7,65,65,29,11,24.6,30.2,20.4,31.9,18.6,68,38,26.5,0,0,0,9.3,0,0,1,0
2015,6,26бу30,998.6,64.5,49.5,7,2,22.5,26.4,19.8,29.1,18.7,72,44,14.1,0,0,0,9.8,0,0,0,0
2015,7,1бу 5,998.6,47,33.5,9,4.5,23.8,27.9,20.6,31,19.4,74,43,8.1,0,0,0,10,0,0,0,0
2015,7,6бу10,1007.2,19,13,4.5,1,25,28.3,22.3,33.6,20.7,77,48,7.3,0,0,0,9.6,0,0,0,0
2015,7,11бу15,1002.4,0,0,0,0,29.8,35.1,25.9,36.5,24.4,62,34,35.8,0,0,0,7.8,0,0,0,0
2015,7,16бу20,1001.7,272,183.5,25.5,5.5,27,31.3,23.5,35.7,21.4,74,39,15.9,0,0,0,7.7,0,0,0,0
2015,7,21бу25,1006.1,64,37.5,23,12,27.6,31.7,24.2,35.3,23.5,71,40,24.8,0,0,0,8.6,0,0,0,0
2015,7,26бу31,1003.5,14.5,7,7,5,29.6,35.3,26,36.5,25.7,68,36,36.8,0,0,0,7,0,0,1,0
2015,8,1бу 5,1004.7,1,1,1,1,31.9,38,27,39.1,26.3,60,29,54.2,0,0,0,4.4,0,0,2,0
2015,8,6бу10,1005.5,14,14,14,10.5,30.7,36.8,26.7,38.1,25.5,62,33,35.7,0,0,0,8.1,0,0,2,0
2015,8,11бу15,999.5,27.5,27.5,17.5,6.5,28.6,34.2,24.5,36.1,23.5,63,34,29.6,0,0,0,7.5,0,0,0,0
2015,8,16бу20,1003.8,115,59.5,27,9,26.4,31.1,23.3,33.2,21.9,75,46,11.9,0,0,0,8.7,0,0,0,0
2015,8,21бу25,998.6,38,29.5,11,4.5,27,31.5,23.6,33,22.3,69,42,21.3,0,0,0,7.9,0,0,0,0
2015,8,26бу31,1003.3,46,25,19.5,12,25.9,30.4,22.8,33.7,22,73,36,23,0,0,0,8.3,0,0,1,0
2015,9,1бу 5,1005.7,75.5,37.5,28.5,14.5,24.9,29.5,21.9,31.6,19.7,76,40,20.4,0,0,0,8.6,0,0,1,0
2015,9,6бу10,1000.8,68,33,7,5,23,25.7,20.9,27.5,19.8,81,56,3,0,0,0,9.8,0,0,0,0
2015,9,11бу15,1008.6,0,0,0,0,22.9,28.7,18.1,29.7,17.3,62,33,38.2,0,0,0,6.8,0,0,0,0
2015,9,16бу20,1006.8,24,22,9.5,2.5,21.8,26,18.9,28.2,17.1,71,39,23.1,0,0,0,8.6,0,0,0,0
2015,9,21бу25,1005.5,23,17,7,2,22.7,27.1,19.1,30.3,17.3,68,30,23.9,0,0,0,7.9,0,0,0,0
2015,9,26бу30,1010.7,0,0,0,0,22,27.7,18.1,29.5,16.3,60,20,31.2,0,0,0,7,0,0,0,0
2015,10,1бу 5,1010.6,28.5,21,19.5,8,19.8,25,15.1,27.2,13.8,64,34,30.9,0,0,0,5.4,0,0,0,0
2015,10,6бу10,1006.9,0,0,0,0,18.8,24,14.5,24.9,13.7,60,31,33.2,0,0,0,5.1,0,0,0,0
2015,10,11бу15,1010.8,4,4,3,1,17.8,23.5,13.3,24,11.9,61,30,30.8,0,0,0,5.3,0,0,0,0
2015,10,16бу20,1011.2,0,0,0,0,19.1,26.3,13.5,28,11.5,62,24,47.9,0,0,0,2,0,0,0,0
2015,10,21бу25,1012.5,0,0,0,0,18.3,23.6,13.6,26.3,10.9,60,31,42.4,0,0,0,1.4,0,0,0,0
2015,10,26бу31,1013.6,6,6,5,2,15.5,21.4,10.4,25.5,8.4,59,29,49.1,0,0,0,5.6,0,0,0,0
2015,11,1бу 5,1019.4,14.5,14.5,4,1,14.4,19.5,9.6,24.1,7.3,70,39,33.2,0,0,0,4.2,0,0,0,0
2015,11,6бу10,1013.7,51,29,8,4.5,17.9,21,15.2,25.3,13.1,77,40,9.4,0,0,0,8.9,0,0,0,0
2015,11,11бу15,1016.8,39.5,30.5,5,1.5,15.2,19,12.1,21.5,8.7,71,35,21.8,0,0,0,8.6,0,0,0,0
2015,11,16бу20,1012.9,62.5,34.5,12,3.5,16.2,19.5,13.8,21.7,12.3,77,45,14.5,0,0,0,8.6,0,0,0,0
2015,11,21бу25,1015.4,8,8,2,0.5,14,17.5,11,19.2,8.1,70,45,8.5,0,0,0,9,0,0,0,0
2015,11,26бу30,1014,1.5,1.5,1,0.5,9.1,13.7,5.2,16.1,4.1,66,37,29.4,0,0,0,5.1,0,0,0,0
2015,12,1бу 5,1011.8,13.5,13,4,1,9.9,14,5.4,18.1,3.7,62,38,29.9,0,0,0,4.2,0,0,0,0
2015,12,6бу10,1021,8.5,8.5,2.5,1,9.9,14.7,5.5,16.5,3.6,67,36,26.6,0,0,0,5.9,0,0,0,0
2015,12,11бу15,1009.6,54,52.5,17,5,12.3,16.8,8.8,18.9,7.2,74,47,16.1,0,0,0,8,0,0,0,0
2015,12,16бу20,1017.4,0,0,0,0,7.1,10.8,3.6,15.2,0.9,68,36,14.3,0,0,0,6.9,0,0,0,0
2015,12,21бу25,1014,25,15,4.5,1,9.4,13,6.5,16.3,4.4,80,46,11.2,0,0,0,7.9,0,0,0,0
2015,12,26бу31,1018,0,0,0,0,6,10.5,2.4,12.2,0.6,66,36,34.3,0,0,0,4.4,0,0,0,0
2016,1,1бу 5,1016.6,1,1,1,0.5,8,13.5,3.8,16,1.8,74,41,30.6,0,0,0,5.6,0,0,0,0
2016,1,6бу10,1013.1,0,0,0,0,7.2,11.6,3.5,12.9,1.6,61,33,23.7,0,0,0,6.8,0,0,0,0
2016,1,11бу15,1011.3,0,0,0,0,5.7,10.6,1.8,12.8,0.5,61,32,31.3,0,0,0,5.7,0,0,0,0
2016,1,16бу20,1007.2,22.5,11.5,4,1,4.3,8.1,0.9,10.7,-1.7,67,32,17.5,4,4,4,6.3,2,0,0,0
2016,1,21бу25,1013.7,0,0,0,0,2.3,6.2,-1,8.8,-4.1,61,15,26.6,0,0,0,5.9,1,0,0,0
