year,month,day,atm(hPa),Rav(mm),Rmax_day(mm),Rmax_hr(mm),Rmax_10min(mm),Tav(¢J),Tav_max(¢J),Tav_min(¢J),T_max(¢J),T_min(¢J),Hav(¢H),H_min(¢H),sun (h),sunshine (MJ/¢T),snow(cm),snow_max(cm),snow_depth(cm),cloud,snow_day,fog_day,thunder_day,Label
2008,1,1 to  5,1004.6,4,3.5,1,0.5,-1.9,0.8,-5,1.6,-6.2,70,45,17.9,6,8,5,8,8.6,5,0,0,0
2008,1,6 to 10,1009.4,10.5,7.5,2.5,1,-2.8,0.8,-7.2,2.7,-10.1,71,38,6.5,4.4,34,21,20,8.7,5,0,0,0
2008,1,11 to 15,1014.3,7,2.5,1,0.5,-5.1,-2.3,-7.7,0.2,-9.5,66,40,18.9,6.8,29,11,23,6.6,5,0,0,0
2008,1,16 to 20,1018.8,3,2.5,0.5,0.5,-6.4,-2.3,-11.6,-1.2,-12.1,63,36,27.9,8.1,8,7,22,5.4,5,0,0,0
2008,1,21 to 25,1009.9,16.5,14.5,3.5,1.5,-3.3,0.1,-7.2,2.9,-12.4,69,41,11.6,6.3,22,15,28,8.5,4,0,0,0
2008,1,26 to 31,1008.8,1.5,1,0.5,0.5,-3.3,-0.1,-6.7,2.1,-11.5,65,39,20.7,7.3,9,5,28,6.8,5,0,0,0
2008,2,1 to  5,1010.9,0.5,0.5,0.5,0.5,-3.8,0,-7.7,1.7,-10.9,66,35,34.7,10.2,10,4,24,5.8,5,0,0,0
2008,2,6 to 10,1012.4,0,0,0,0,-2.8,0.9,-6.6,2.6,-9.6,64,31,16.3,8.3,2,2,23,7.2,5,0,0,0
2008,2,11 to 15,1002.8,26,8,4,1.5,-3.4,-0.4,-6.9,3.6,-11,72,43,6.7,7.4,33,16,41,8.9,5,0,0,0
2008,2,16 to 20,1012.9,0,0,0,0,-2.3,2.2,-7.7,4.4,-9.5,63,33,30.5,11.7,2,2,31,4.3,4,0,0,0
2008,2,21 to 25,1006.6,14,6,3,1.5,-1.4,2.1,-5.6,5.1,-10.6,69,39,20.2,8.9,18,7,32,8,5,0,0,0
2008,2,26 to 29,998.7,12.5,11.5,3.5,1,-0.5,3.4,-4.4,7.9,-9,66,39,12.6,8.7,9,6,30,7.2,3,0,0,0
2008,3,1 to  5,1005.5,1,0.5,0.5,0.5,-0.2,3.1,-2.7,4,-3.2,70,45,9.9,8.9,9,4,24,9.1,5,0,0,0
2008,3,6 to 10,1011.5,1,0.5,0.5,0.5,3.2,7.5,-1.2,11.5,-4.6,65,28,35.1,14.6,7,4,19,4.7,2,0,0,0
2008,3,11 to 15,1014.3,7,6,1.5,0.5,4.5,8.3,0.8,10.3,-2.8,71,34,23.5,10.6,0,0,0,6.3,1,0,0,0
2008,3,16 to 20,1013,7,6.5,5,1.5,4.8,8.8,0.9,10.3,0.3,73,39,18.4,10.1,0,0,0,8.1,0,0,0,0
2008,3,21 to 25,1011,3,3,1.5,0.5,6.2,11.2,1.3,13.5,-1,66,25,38.6,15.3,0,0,0,5.6,0,0,0,0
2008,3,26 to 31,1006.9,6.5,5,2.5,1,4,8.1,0.1,9.6,-3.2,73,33,27.8,13.2,0,0,0,7.2,0,0,0,0
2008,4,1 to  5,1002.1,8.5,5,3,1,5.9,10,2.9,12.7,1.8,62,18,25.5,13.7,0,0,0,7.3,0,0,0,0
2008,4,6 to 10,1012.8,0,0,0,0,8.1,13.5,3.2,15.6,1.2,63,19,23,15.2,0,0,0,7.9,0,1,0,0
2008,4,11 to 15,1011,3,2.5,1,0.5,6.7,10.3,2.9,14.2,-1.2,74,29,23.4,13,0,0,0,6.9,0,0,0,0
2008,4,16 to 20,1015.6,0,0,0,0,10.5,16.1,5.6,19.9,4.6,66,17,40.1,16.15,0,0,0,7.5,0,1,0,1
2008,4,21 to 25,1010.2,9,9,4,1,10.8,16.5,5.6,20.9,3.9,56,8,37.1,16.15,0,0,0,4.2,0,0,0,0
2008,4,26 to 30,1007.9,4,4,1,0.5,9.6,15,5,17.6,1.5,63,18,21.1,16.15,0,0,0,8.4,0,0,0,0
2008,5,1 to  5,1005.7,8.5,8.5,3.5,1,13.4,19.1,8.6,24.4,7.8,72,28,37.3,16.15,0,0,0,6,0,1,0,0
2008,5,6 to 10,1004.7,1.5,1,1,0.5,10.6,16.1,5.4,19.5,1,60,21,48.4,16.15,0,0,0,4.2,0,0,0,0
2008,5,11 to 15,1013.3,5.5,5,2,1,8.5,12.3,4.4,13.8,1.4,71,39,27.6,16.15,0,0,0,5.7,0,0,0,0
2008,5,16 to 20,1006.6,40.5,40.5,7.5,4.5,13.5,17.9,8.9,19.8,7,74,43,34,19.3,0,0,0,5.4,0,0,0,0
2008,5,21 to 25,1004.5,17,14,5,1.5,14.1,18.6,10.9,20.4,9.8,75,42,36.2,19.1,0,0,0,7.5,0,0,1,0
2008,5,26 to 31,1006.9,5.5,4,1.5,0.5,10.6,14.4,7.4,18.6,4.3,75,45,18.4,13,0,0,0,8.4,0,0,0,0
2008,6,1 to  5,1011.9,8.5,8.5,3.5,1,13.6,17.8,9.8,23.2,8.5,76,32,27.6,17.2,0,0,0,8.6,0,0,0,0
2008,6,6 to 10,1004.2,11.5,11.5,2.5,1.5,16,20.3,12.5,21.9,11.2,80,57,27.8,17,0,0,0,7.2,0,4,0,0
2008,6,11 to 15,1004.4,3.5,3.5,3,1,15.5,20.6,10.4,23.2,8,66,24,41.5,23,0,0,0,5.7,0,0,1,0
2008,6,16 to 20,1008,10,9.5,6.5,2,17,21.5,13.1,23.7,10.8,75,39,25,17,0,0,0,8,0,0,0,0
2008,6,21 to 25,1002,2.5,2.5,2,0.5,16.3,20.8,13.3,24.6,12,78,50,26.4,18,0,0,0,9.1,0,0,0,0
2008,6,26 to 30,1005.3,0,0,0,0,16.7,21.3,12.8,22.7,11.8,73,46,43.4,23.9,0,0,0,5,0,0,0,0
2008,7,1 to  5,1003.8,9,9,7,4,19.4,24.8,14.6,27.4,10.2,75,48,32.1,18.5,0,0,0,6.7,0,0,0,0
2008,7,6 to 10,1005.9,11.5,11.5,2.5,1,21.1,24.8,18.1,27.4,17.3,81,64,17.4,15.3,0,0,0,9.6,0,1,0,0
2008,7,11 to 15,1002.1,20.5,14,3,1.5,20.8,24.6,18.5,27.5,18.1,81,50,25.8,16.1,0,0,0,8.8,0,0,0,0
2008,7,16 to 20,1002.9,19,19,10.5,3,21,24.3,18.8,25.7,18.3,84,61,15.4,15,0,0,0,9.4,0,1,0,0
2008,7,21 to 25,1001.8,80.5,63.5,27,11.5,21.8,25.3,19.4,27,18.5,84,64,6.2,11.1,0,0,0,9.9,0,2,1,0
2008,7,26 to 31,1007.1,37.5,34,15.5,8,20,23,17.5,25.5,16.2,81,52,22.9,14.1,0,0,0,9.3,0,0,1,0
2008,8,1 to  5,1002.6,73.5,38,16,5,22.2,26.7,18.4,28.8,14.8,80,35,32.2,15.9,0,0,0,6.1,0,0,0,0
2008,8,6 to 10,1005.3,0,0,0,0,22.7,27.5,17.2,28.6,15.9,67,34,56.3,24.7,0,0,0,3.6,0,0,0,0
2008,8,11 to 15,1003.3,2,2,1.5,0.5,21.9,25.6,18.2,27.7,15.9,79,55,28.5,15.7,0,0,0,6.5,0,0,0,0
2008,8,16 to 20,1001,40.5,35,9,2.5,19.9,24,16,26.4,14.4,75,37,31.6,14.9,0,0,0,8,0,0,0,0
2008,8,21 to 25,1008.5,11.5,9,3.5,1.5,16.8,18.9,15.1,20.6,14,77,53,7.8,7.6,0,0,0,9.6,0,0,0,0
2008,8,26 to 31,1008.4,37.5,29,21,6.5,20.7,23.5,18.7,26.2,16.3,85,67,7,8.8,0,0,0,9.9,0,1,1,0
2008,9,1 to  5,1005.1,2.5,2,1.5,1,22,26,19.2,28.9,16.5,80,52,25.1,13.5,0,0,0,7.1,0,0,0,0
2008,9,6 to 10,1010.3,0,0,0,0,20.8,25.9,15.9,26.7,12.3,73,28,35.2,15.5,0,0,0,5.7,0,0,0,0
2008,9,11 to 15,1008.4,0,0,0,0,19.7,25.3,14.6,26.4,13,70,22,43.1,17.5,0,0,0,5.3,0,0,0,0
2008,9,16 to 20,1008,0,0,0,0,20,25.6,14,28.2,11.4,70,38,47.9,18.6,0,0,0,4.5,0,0,0,0
2008,9,21 to 25,1002.4,22.5,19.5,7,2,17.2,21.2,12.8,24.4,9,67,28,18.2,10.8,0,0,0,7.9,0,0,0,0
2008,9,26 to 30,1007,7.5,5.5,2.5,2,12.7,18,7.4,20.5,6.2,69,37,30.6,13.6,0,0,0,6.7,0,0,0,0
2008,10,1 to  5,1009.6,8.5,7.5,5.5,2,13.9,19.1,8.6,20.2,6.3,65,32,37.1,14.5,0,0,0,5.2,0,0,1,0
2008,10,6 to 10,1013.6,13,13,4,2,15.4,18.8,11.3,20.6,8.5,78,45,15,8.3,0,0,0,8.3,0,0,0,0
2008,10,11 to 15,1009.7,11,11,9.5,5,14.3,19.3,9.5,21,8.6,67,35,41.1,14,0,0,0,4.4,0,0,1,0
2008,10,16 to 20,1019.2,4,2,2,1,14.1,19.7,9.2,21.9,7.5,78,36,33.3,10.8,0,0,0,2.8,0,0,2,0
2008,10,21 to 25,1014.6,15,14.5,5.5,1.5,14.5,18.5,9.6,19.7,7,73,28,27.4,9.6,0,0,0,6.7,0,0,0,0
2008,10,26 to 31,1005.3,6.5,4,2.5,1.5,8.5,12.2,4.9,14.5,3,70,37,12.7,5.8,0,0,0,8.9,0,0,1,0
2008,11,1 to  5,1005.4,17.5,8,6,2,8.6,13.4,4.1,16,2.5,64,32,24.3,8.3,0,0,0,6.7,1,0,1,0
2008,11,6 to 10,1009.5,6.5,4.5,2,1.5,7.4,12.1,2.2,18.8,0,65,37,28.8,8.9,0,0,0,7,2,0,1,0
2008,11,11 to 15,1018.6,0.5,0.5,0.5,0.5,8.3,13.7,2.6,14.9,-0.3,71,38,38.6,10.3,0,0,0,4,0,0,0,0
2008,11,16 to 20,1004.5,23.5,12.5,2.5,1,4.3,7.8,1.1,14.7,-5.2,74,40,5.8,4.3,22,17,20,9.6,2,0,0,0
2008,11,21 to 25,1012.3,12,8.5,2.5,1,1.6,5.1,-1.1,6.1,-2.3,67,34,14.5,6.3,13,9,15,8.7,4,0,0,0
2008,11,26 to 30,1008.9,13,7,3,1,3.2,8.4,-1.8,10.5,-4.8,73,44,13.5,5.1,1,1,2,7.7,1,0,0,0
2008,12,1 to  5,1013.6,9,7,2,0.5,5.8,10.1,0.3,13.5,-1.9,71,46,19.1,5.5,0,0,0,7.3,0,0,0,0
2008,12,6 to 10,1013.8,26.5,14,3.5,1.5,3.1,6.8,-1.4,11.6,-5.9,78,44,12.2,5.4,13,6,8,7.6,3,0,0,0
2008,12,11 to 15,1010.8,10.5,7.5,4,1,-0.6,1.9,-2.7,5.1,-4.9,69,42,10.3,4.4,18,7,7,7.8,5,0,0,0
2008,12,16 to 20,1012.3,28,22,4,1.5,4.6,7.7,1.1,10.6,-1.3,73,45,9.2,4.1,2,2,4,8.3,3,0,0,0
2008,12,21 to 25,1009.9,22,8.5,3.5,1,-0.1,3.1,-3.3,6.3,-6.4,78,48,8.7,4.7,18,9,7,9,5,0,0,0
2008,12,26 to 31,998.3,16.5,6.5,2.5,1.5,-2.1,0.4,-4.7,3.3,-8.8,72,45,11.9,5.1,37,12,13,8.7,6,0,0,0
2009,1,1 to  5,1005.9,2,1,1,0.5,1,3.4,-1.5,5.2,-4.5,65,43,20.2,6.7,5,3,4,6.9,5,0,0,0
2009,1,6 to 10,1012.9,30.5,30,4,1,-0.6,2.6,-4,4.2,-6.8,68,36,9.5,5.3,13,12,12,8.9,4,0,0,0
2009,1,11 to 15,1006.4,25.5,10,3,2.5,-1.6,1.3,-5.5,3.6,-9,77,43,7.7,5.7,38,26,35,8.8,5,0,0,0
2009,1,16 to 20,1010.8,9.5,6.5,3,1,-0.5,2.5,-4.5,5.8,-8.6,72,51,11.8,6.6,6,3,34,9.2,5,0,0,0
2009,1,21 to 25,1008.5,11,5.5,5,1.5,-0.2,3.4,-4.7,9.9,-7,71,44,17.3,6.5,17,10,15,6.9,4,0,0,0
2009,1,26 to 31,1018.8,3.5,1.5,1,0.5,-0.2,2.8,-3.6,7.2,-7.1,67,32,23.3,7.7,9,4,13,8.5,4,0,0,0
2009,2,1 to  5,1012.6,5.5,3.5,1.5,0.5,-1.5,1.9,-5.6,3.7,-8.4,67,40,18.7,8.2,11,8,12,6.6,5,0,0,0
2009,2,6 to 10,1006.7,12,10,4.5,1.5,-0.5,3.4,-4.9,6,-6.6,66,38,31.4,11.4,8,4,10,5.7,4,0,0,0
2009,2,11 to 15,1001.4,46.5,33.5,6,1.5,2.3,5.8,-2,8.5,-5.1,70,35,10.8,6.6,0,0,7,9.4,2,0,0,0
2009,2,16 to 20,1006,20,9,2.5,1,-4.4,-1.1,-8.4,2.7,-11.5,72,33,15.8,9.8,37,16,16,8.1,5,0,0,0
2009,2,21 to 25,1008.3,14.5,13,5,1.5,-1.8,2.1,-6.6,4.4,-9,67,39,19.3,9.8,20,15,23,6.6,4,0,0,0
2009,2,26 to 28,1015.5,3.5,3,1.5,0.5,-1.3,2.3,-5.2,4.6,-6,61,38,13.4,12.8,3,2,15,6.9,2,0,0,0
2009,3,1 to  5,1016.4,2,1,1,0.5,-0.9,3.4,-5.5,6.5,-7.7,63,32,35.9,15.5,8,5,14,5.8,4,0,0,0
2009,3,6 to 10,1007.3,19.5,16,3.5,1,2.6,7,-2.2,10.4,-3.4,62,34,25.1,12.4,2,2,7,5.8,3,0,0,0
2009,3,11 to 15,1005.3,28,24,3.5,1,1.1,4.8,-2.2,9.5,-5.1,67,41,13.3,11.3,18,9,10,8.7,3,0,0,0
2009,3,16 to 20,1005.2,12,5,3.5,1,6,10.1,1.2,12.4,-1.8,71,35,15.2,9.3,1,1,1,8,1,0,0,0
2009,3,21 to 25,1003.8,17.5,8,3,1,1.4,5.8,-3,8.6,-5.8,65,27,18.2,11.8,18,12,12,8.4,3,0,0,0
2009,3,26 to 31,1011.4,7,4.5,1.5,0.5,1.4,6,-2.3,7.6,-4.2,70,36,32.3,16.4,3,2,11,7.3,5,0,0,0
2009,4,1 to  5,1009.4,0.5,0.5,0.5,0.5,5.3,10.7,0.2,13.9,-2.2,65,28,38.9,19.6,0,0,0,6.2,0,0,0,0
2009,4,6 to 10,1009.9,0.5,0.5,0.5,0.5,7.8,13.7,1.7,17.9,-1.8,57,21,46,21.3,0,0,0,4.7,0,0,0,0
2009,4,11 to 15,1005.6,3,3,1,0.5,8.7,13.6,3.7,15.5,1,63,24,38,19.8,0,0,0,6.8,0,0,0,0
2009,4,16 to 20,1010.5,0,0,0,0,7.3,12.8,1.4,15.1,-0.8,49,14,54.9,25.2,0,0,0,4.9,0,0,0,1
2009,4,21 to 25,1006,50,25,7.5,2,7.8,11.7,4.7,14.1,1.4,72,41,14.6,12.7,0,0,0,8.4,0,0,0,0
2009,4,26 to 30,1004.8,60,59.5,7,2,7.3,11.9,1.6,17.6,0.1,63,26,37.1,19.4,0,0,0,4.6,1,0,1,0
2009,5,1 to  5,1012.5,0,0,0,0,14.2,19.6,9.2,22.2,6.4,68,33,44.5,23.8,0,0,0,5.6,0,0,0,0
2009,5,6 to 10,1005.7,0,0,0,0,13.2,18,8.6,22,6,64,15,44.3,24.6,0,0,0,7.1,0,0,0,0
2009,5,11 to 15,1003.9,14,12.5,2,1,9.6,13.2,6.3,15.5,2.7,70,35,31.3,16.4,0,0,0,6.6,0,0,0,0
2009,5,16 to 20,1001.7,17,15,4.5,1.5,13.6,19.2,7.9,22.9,3.3,62,12,39,21.8,0,0,0,5.2,0,0,0,0
2009,5,21 to 25,1003.8,13.5,10.5,2.5,1,14.8,19.2,10.4,23.4,8,72,22,31,17.2,0,0,0,7.9,0,0,0,0
2009,5,26 to 31,1008.4,11.5,8.5,1.5,0.5,12.8,16.6,9.6,20.8,7.4,75,31,35.6,18.3,0,0,0,7.9,0,1,0,0
2009,6,1 to  5,1001.1,3,1.5,1,1,15.6,19.5,12.2,23.1,10.6,77,47,15.1,14.5,0,0,0,9.1,0,0,0,0
2009,6,6 to 10,1006.5,19.5,15.5,2.5,1,14.7,18.2,11.8,21.5,10.7,79,56,9.8,13.2,0,0,0,9.2,0,0,0,0
2009,6,11 to 15,999.6,28.5,25.5,5.5,2.5,14,17,12.2,23.6,10.6,81,32,8.4,10.5,0,0,0,9.3,0,2,0,0
2009,6,16 to 20,1010.7,0,0,0,0,13.9,17.3,11.3,19.2,8.7,79,64,3.5,12.9,0,0,0,9.4,0,0,0,0
2009,6,21 to 25,996.7,4,3,1.5,0.5,19.2,23.9,15.2,26.4,14.1,75,45,40.7,22.6,0,0,0,6.1,0,0,0,0
2009,6,26 to 30,1003.4,3.5,3.5,2,1,20.2,24.8,16.1,27.3,14.8,71,43,41.7,20,0,0,0,6.4,0,0,0,0
2009,7,1 to  5,1002.7,0.5,0.5,0.5,0.5,18.2,21.5,15.8,23.6,15.3,81,58,13.8,14.5,0,0,0,9.2,0,0,0,0
2009,7,6 to 10,1001,86,47.5,16,5.5,20.9,25.3,17.6,26.4,15.5,76,49,25.3,16.2,0,0,0,7.9,0,0,0,0
2009,7,11 to 15,1001.2,109.5,48,19.5,4.5,19.7,23.1,16.9,24.5,15.8,83,60,10.4,9.9,0,0,0,9.5,0,2,0,0
2009,7,16 to 20,999.3,45,25,7.5,2.5,19.3,23.2,16.3,25.7,15.6,81,57,26.9,14.3,0,0,0,8.3,0,0,0,0
2009,7,21 to 25,1000.9,53,36,10.5,4.5,18.4,22,16.1,24.3,14.5,85,68,1,7.9,0,0,0,10,0,0,1,0
2009,7,26 to 31,1003.3,40,32,9.5,4,20.8,23.8,18.6,25.2,17.7,86,66,16.8,12.1,0,0,0,9.3,0,1,0,0
2009,8,1 to  5,1005.1,26.5,20,8.5,2.5,20,23.7,17.3,26.1,16.3,81,54,15.5,14.3,0,0,0,9.1,0,0,0,0
2009,8,6 to 10,1006.9,0,0,0,0,21.8,25.9,19.3,26.5,18.2,83,65,25.8,17.8,0,0,0,9.4,0,2,0,0
2009,8,11 to 15,1001.7,33,33,10.5,3.5,22.4,26.8,19.2,29.5,18,77,37,16,14.9,0,0,0,8.3,0,0,0,0
2009,8,16 to 20,1010.5,10,8.5,5.5,2,21.5,24.9,19.4,26.6,18.9,81,59,16.9,12.7,0,0,0,9,0,0,0,0
2009,8,21 to 25,999.2,14.5,14,11,7,20.7,25.9,16.1,28.4,12.8,70,35,39.1,19.7,0,0,0,5.4,0,0,0,0
2009,8,26 to 31,1007.8,18.5,10.5,3,1.5,18.8,22.4,15,24.9,11.5,76,40,21.5,11.1,0,0,0,8.3,0,0,0,0
2009,9,1 to  5,1011.3,4.5,2.5,1,0.5,19.5,23.9,16.1,25.1,14,76,49,29.4,15.7,0,0,0,7.1,0,0,1,0
2009,9,6 to 10,999,15.5,6,3,1.5,18.4,23,14.2,25.7,11.4,74,42,20.7,12.7,0,0,0,7.3,0,0,0,0
2009,9,11 to 15,1003.8,6,4.5,2,0.5,17.6,22.8,13.6,24,11.8,74,39,25,13.4,0,0,0,6.7,0,0,0,0
2009,9,16 to 20,1008.1,5.5,5.5,5.5,4,16.8,22.6,11.4,23.4,9.9,69,29,44.3,17.7,0,0,0,2.7,0,0,0,0
2009,9,21 to 25,1013.5,6,6,3.5,1,17.5,22.5,12.1,24.2,8.7,71,40,31,14.7,0,0,0,8.1,0,0,0,0
2009,9,26 to 30,1014,21.5,17,3.5,1.5,16.3,21.2,11.4,22.3,8.5,70,39,43.3,15.4,0,0,0,4.8,0,0,1,0
2009,10,1 to  5,1007,32.5,16,7,3.5,15.5,20.3,10.4,22.4,7.9,76,34,30.7,11.5,0,0,0,5.5,0,0,1,0
2009,10,6 to 10,1008,44,36,7.5,2,12.2,17,7.8,21.1,5.2,71,29,25.9,10.9,0,0,0,9.7,0,0,1,0
2009,10,11 to 15,1007.5,1,1,1,0.5,11.7,17.8,5.4,19.8,3.6,67,32,34.7,13.2,0,0,0,4.1,0,0,1,0
2009,10,16 to 20,1000.9,35,15.5,10.5,5,14.1,18.5,10.2,20.7,5.8,74,38,23.1,9.7,0,0,0,7.7,0,0,2,0
2009,10,21 to 25,1014.7,1,1,0.5,0.5,11,15.3,6.6,16.4,3.7,65,33,31.9,11.7,0,0,0,4.3,0,0,0,0
2009,10,26 to 31,1013.5,6,4,3.5,1.5,11.4,16,5.5,18.3,0.3,70,39,22.5,7.7,0,0,0,5.7,0,0,1,0
2009,11,1 to  5,1011.5,18.5,16.5,8.5,3,6.7,11.5,1.4,16.7,-2.6,70,42,7.3,4.5,0,0,0,8.1,2,0,0,0
2009,11,6 to 10,1013.1,14.5,12,11.5,4,11.9,16.4,7.1,19.1,2.8,79,48,25,7.1,0,0,0,6.2,0,0,1,0
2009,11,11 to 15,1010.3,40,23.5,5,1.5,7.4,9.7,4.4,12.2,1.2,72,39,6.1,4.1,0,0,0,8.4,0,0,1,0
2009,11,16 to 20,1013.6,15.5,7,2,1,2.3,5,0.1,8,-0.8,76,52,7.8,4.8,7,4,4,8.5,5,0,0,0
2009,11,21 to 25,1016.1,13,8.5,3.5,1.5,4.3,8.5,0.6,12,-0.3,69,38,23.7,7.1,5,5,4,6.7,2,0,0,0
2009,11,26 to 30,1016.3,4.5,3.5,1,0.5,3.7,7.9,-0.5,10.3,-3.2,73,43,16.3,5.6,0,0,0,8.3,1,0,0,0
2009,12,1 to  5,1014.3,11,11,5,1.5,3.3,7.6,-1.2,10.8,-2.5,69,35,20.6,6,0,0,0,6.8,1,0,0,0
2009,12,6 to 10,1012.2,11,8,5.5,2.5,1.9,5.9,-1.7,10,-3.5,70,32,17.5,5.1,11,7,6,6.8,4,0,0,0
2009,12,11 to 15,1010.4,31.5,14.5,3.5,1,1.1,4.4,-2.8,11.1,-6.2,71,44,11.8,4.2,34,27,29,8.7,3,0,0,0
2009,12,16 to 20,1002,12.5,5,1,0.5,-4.9,-1.7,-7.7,-0.1,-8.6,77,50,15.3,5.6,29,10,29,8.1,5,0,0,0
2009,12,21 to 25,1008.6,9.5,6,2,1,-2,0.5,-4.5,2.1,-7.9,70,44,16.3,5.8,20,10,30,7.6,5,0,0,0
2009,12,26 to 31,1000.5,44,17,5,1,0.7,4.3,-3.4,7,-5.9,75,52,5,3.1,35,19,25,8.6,6,0,0,0
2010,1,1 to  5,995.4,24,13,2.5,0.5,-0.7,1.4,-3.6,2.5,-4.8,77,50,6.2,4.6,27,13,32,9.1,5,0,0,0
2010,1,6 to 10,1004.5,1.5,1,1,0.5,-0.1,2.5,-2.6,4.4,-5.1,67,40,19.1,6.7,12,9,27,7.3,5,0,0,0
2010,1,11 to 15,1005.3,12.5,6.5,1.5,0.5,-4.4,-2,-7.3,1.1,-9.3,76,49,5.5,5,38,16,40,9.2,5,0,0,0
2010,1,16 to 20,1016.2,5,4,2,0.5,-2.2,1.5,-6.6,8.9,-13.1,73,43,12,5.3,13,10,45,8.2,5,0,0,0
2010,1,21 to 25,1004.6,12.5,5,3.5,1,-2.4,0.7,-5.5,4.3,-9,72,45,2.9,4.7,41,14,35,9.3,5,0,0,0
2010,1,26 to 31,1007.7,18.5,10.5,3.5,1,-0.5,3.5,-3.6,7.2,-6.4,70,41,13.3,6.1,25,8,34,8.9,6,0,0,0
2010,2,1 to  5,1007.5,16.5,10.5,2,0.5,-7.7,-4.5,-10.8,-0.3,-13.8,69,38,18.5,8.4,35,18,45,8.1,5,0,0,0
2010,2,6 to 10,1008.4,7.5,5,1.5,0.5,-2.1,1.2,-6.3,5.1,-11.6,67,44,14.3,7.9,7,5,47,8.6,5,0,0,0
2010,2,11 to 15,1015.7,1.5,1.5,1,0.5,-4.6,-1,-8.9,0,-11.4,65,38,17.8,9,8,8,37,7.9,3,0,0,0
2010,2,16 to 20,1010.8,9,4,2,0.5,-3,1,-7.8,3.7,-10.4,69,35,22.2,10.3,20,10,45,7.1,5,0,0,0
2010,2,21 to 25,1013.9,3.5,3.5,2.5,1,1.5,5.8,-4.3,13.6,-10.4,67,37,28.6,11.6,2,1,43,7.8,3,0,0,0
2010,2,26 to 28,1009.2,6,5.5,2,0.5,1.4,5.7,-3.2,13,-5.4,64,34,11.6,10.4,1,1,28,8.6,1,0,0,0
2010,3,1 to  5,1013.3,15.5,7.5,4.5,1.5,-0.1,3.3,-4.6,7.9,-8.5,70,37,26.7,12.1,20,10,28,8.1,4,0,0,0
2010,3,6 to 10,1016.2,1.5,1,0.5,0.5,-1.6,1.6,-4.9,5.2,-7.8,63,31,20.3,10.8,5,4,15,9.2,4,0,0,0
2010,3,11 to 15,1012.8,10.5,7,2.5,1,1.2,5.7,-2.6,10.7,-3.4,64,30,16.3,9.4,4,2,12,8.8,4,0,0,0
2010,3,16 to 20,1003.4,28.5,21,5,1,1.2,4.5,-2,8.3,-4,73,26,11.8,10.1,13,10,5,9.1,4,0,1,0
2010,3,21 to 25,1003.6,14.5,11.5,4,1,1.9,6.3,-1.6,10.6,-2.1,66,27,15.5,10.5,5,5,4,8.4,4,0,0,0
2010,3,26 to 31,1015.3,13.5,12,5.5,1.5,-0.1,3.8,-5,7.9,-9.7,61,20,37.4,15.8,22,18,16,6.5,4,0,0,0
2010,4,1 to  5,1008.7,7.5,5.5,2.5,1,6.1,10.2,2,12.1,1.1,60,20,36.1,16.4,0,0,0,6.8,2,0,0,0
2010,4,6 to 10,1012.2,8,6,3,1,5.9,10.2,0.6,13.4,-2.1,67,25,32.6,15.6,0,0,0,5.9,0,0,0,0
2010,4,11 to 15,1008.3,14,10,2,1,4.8,8.3,1.8,10.8,0.4,57,23,17.6,12.9,0,0,0,9.6,2,0,0,0
2010,4,16 to 20,1018.1,13.5,13.5,2.5,1,5.3,8.9,1.5,10.5,-0.4,64,26,15.8,12.6,0,0,0,9.4,2,0,0,0
2010,4,21 to 25,1010.4,1.5,1.5,2.5,0.5,5.5,9.5,1.6,12.7,-0.3,71,40,23.6,13.9,0,0,0,7.6,1,0,0,0
2010,4,26 to 30,1012.4,58.5,38.5,6,3,7.9,11.5,4.5,13.9,1,67,15,31.9,15.7,0,0,0,7.4,0,0,0,1
2010,5,1 to  5,1006.6,0.5,0.5,0.5,0.5,11.6,17.1,6,19,3.7,69,35,40.5,20.1,0,0,0,7,0,0,0,0
2010,5,6 to 10,1003.6,33.5,28.5,6.5,1.5,10,14.2,5.7,16.3,2.9,73,51,21.7,13.2,0,0,0,7.7,0,0,0,0
2010,5,11 to 15,1007,25,12,6,1.5,8.3,11.3,5.3,16.2,3.4,78,46,15.3,11.2,0,0,0,8.4,0,0,0,0
2010,5,16 to 20,1010.6,7.5,7.5,3.5,1.5,13.3,18.7,8.9,21,6,71,40,29.8,18.3,0,0,0,8.9,0,0,0,0
2010,5,21 to 25,1006.2,49.5,36.5,8,2,12.8,16.3,9.9,21,9,82,53,22,15.5,0,0,0,7,0,0,0,0
2010,5,26 to 31,1006,9,5.5,2.5,1,10.7,13.7,7.7,16.6,5.7,78,35,38.9,16.4,0,0,0,7,0,0,0,0
2010,6,1 to  5,1010.6,2,1.5,1.5,0.5,13.3,18.1,8.7,20.2,6.5,73,30,32.4,18.6,0,0,0,6.2,0,0,0,0
2010,6,6 to 10,1010.9,0,0,0,0,15.2,20.2,11.3,23.2,8.9,78,55,54.6,26.9,0,0,0,6.6,0,0,0,0
2010,6,11 to 15,1008.4,0,0,0,0,17.6,23.2,13.2,26,12.2,77,52,57.8,27.6,0,0,0,6.2,0,0,0,0
2010,6,16 to 20,1000.3,37,37,8,2,18.2,22,15.4,24.5,13.7,84,62,18.2,13.1,0,0,0,9.5,0,0,0,0
